0,1,2,3,4,5,6,7,8,9,10
0.0,0.0,0.005,0.01,0.0,0.0,0.0,0.0,0.045,0.0,0.94
0.0,0.745,0.02,0.005,0.0,0.0,0.0,0.01,0.085,0.0,0.135
0.0,0.01,0.005,0.025,0.0,0.0,0.0,0.015,0.86,0.0,0.085
0.005,0.01,0.02,0.02,0.0,0.005,0.0,0.015,0.03,0.0,0.895
0.0,0.015,0.005,0.015,0.0,0.02,0.0,0.0,0.68,0.0,0.265
0.0,0.005,0.005,0.01,0.0,0.0,0.0,0.015,0.905,0.01,0.05
0.0,0.005,0.005,0.115,0.05,0.305,0.0,0.04,0.38,0.0,0.1
0.0,0.0,0.0,0.135,0.005,0.685,0.0,0.015,0.145,0.0,0.015
0.0,0.03,0.01,0.015,0.01,0.03,0.025,0.075,0.655,0.01,0.14
0.0,0.015,0.0,0.005,0.0,0.025,0.005,0.035,0.075,0.0,0.84
0.0,0.025,0.045,0.005,0.0,0.0,0.005,0.0,0.685,0.0,0.235
0.005,0.005,0.01,0.005,0.0,0.0,0.0,0.005,0.865,0.0,0.105
0.0,0.315,0.025,0.06,0.0,0.01,0.0,0.07,0.165,0.005,0.35
0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.005,0.985,0.0,0.005
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.995
0.005,0.035,0.05,0.105,0.005,0.38,0.035,0.13,0.165,0.01,0.08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.03
0.0,0.01,0.01,0.0,0.0,0.005,0.0,0.04,0.52,0.005,0.41
0.0,0.015,0.02,0.01,0.0,0.0,0.0,0.035,0.16,0.0,0.76
0.0,0.22,0.0,0.02,0.0,0.005,0.0,0.005,0.06,0.0,0.69
0.0,0.01,0.005,0.0,0.0,0.0,0.0,0.01,0.045,0.0,0.93
0.0,0.005,0.02,0.0,0.0,0.005,0.0,0.015,0.1,0.0,0.855
0.0,0.04,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.955,0.0
0.0,0.03,0.005,0.0,0.0,0.005,0.0,0.0,0.055,0.0,0.905
0.0,0.0,0.0,0.0,0.0,0.005,0.005,0.0,0.01,0.0,0.98
0.0,0.08,0.17,0.035,0.0,0.005,0.005,0.045,0.145,0.0,0.515
0.0,0.05,0.02,0.01,0.0,0.0,0.445,0.105,0.215,0.0,0.155
0.0,0.12,0.0,0.01,0.0,0.0,0.0,0.0,0.005,0.0,0.865
0.0,0.005,0.0,0.005,0.0,0.0,0.005,0.005,0.95,0.0,0.03
0.0,0.01,0.0,0.56,0.0,0.005,0.0,0.025,0.35,0.0,0.05
0.58,0.0,0.01,0.03,0.0,0.0,0.0,0.005,0.375,0.0,0.0
0.0,0.005,0.005,0.005,0.0,0.0,0.0,0.005,0.9,0.0,0.08
0.0,0.0,0.0,0.945,0.0,0.0,0.0,0.005,0.04,0.0,0.01
0.02,0.075,0.01,0.115,0.005,0.005,0.005,0.01,0.125,0.175,0.455
0.0,0.02,0.055,0.02,0.0,0.005,0.0,0.145,0.285,0.0,0.47
0.0,0.01,0.0,0.02,0.0,0.0,0.0,0.08,0.84,0.005,0.045
0.0,0.05,0.03,0.01,0.01,0.02,0.0,0.025,0.405,0.0,0.45
0.0,0.02,0.22,0.015,0.0,0.015,0.0,0.03,0.025,0.0,0.675
0.0,0.005,0.075,0.0,0.035,0.005,0.115,0.52,0.125,0.0,0.12
0.0,0.0,0.0,0.035,0.0,0.0,0.0,0.52,0.38,0.0,0.065
0.0,0.085,0.005,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.905
0.02,0.02,0.335,0.03,0.025,0.035,0.05,0.21,0.15,0.0,0.125
0.02,0.01,0.78,0.01,0.01,0.015,0.005,0.03,0.015,0.0,0.105
0.0,0.045,0.0,0.005,0.0,0.0,0.0,0.0,0.83,0.0,0.12
0.0,0.005,0.0,0.02,0.0,0.73,0.0,0.02,0.145,0.0,0.08
0.035,0.005,0.315,0.035,0.0,0.08,0.09,0.225,0.135,0.0,0.08
0.0,0.01,0.0,0.0,0.0,0.235,0.005,0.47,0.11,0.0,0.17
0.0,0.0,0.0,0.0,0.785,0.01,0.02,0.005,0.17,0.005,0.005
0.0,0.045,0.015,0.025,0.0,0.0,0.0,0.01,0.81,0.0,0.095
0.0,0.185,0.055,0.015,0.0,0.0,0.0,0.0,0.17,0.0,0.575
0.245,0.03,0.21,0.045,0.015,0.0,0.06,0.05,0.23,0.01,0.105
0.0,0.145,0.01,0.39,0.0,0.02,0.005,0.1,0.225,0.0,0.105
0.0,0.015,0.01,0.005,0.0,0.01,0.01,0.09,0.055,0.0,0.805
0.0,0.05,0.0,0.005,0.0,0.0,0.0,0.0,0.04,0.0,0.905
0.0,0.0,0.0,0.075,0.705,0.02,0.0,0.0,0.185,0.0,0.015
0.0,0.655,0.015,0.005,0.0,0.005,0.0,0.025,0.075,0.0,0.22
0.0,0.04,0.005,0.33,0.0,0.07,0.0,0.025,0.465,0.0,0.065
0.0,0.005,0.01,0.04,0.01,0.015,0.025,0.605,0.12,0.0,0.17
0.005,0.085,0.135,0.02,0.005,0.01,0.08,0.135,0.35,0.005,0.17
0.0,0.105,0.005,0.005,0.0,0.01,0.0,0.01,0.36,0.0,0.505
0.0,0.005,0.0,0.04,0.0,0.005,0.0,0.03,0.88,0.0,0.04
0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.01,0.11,0.0,0.875
0.0,0.0,0.005,0.015,0.0,0.005,0.0,0.0,0.95,0.0,0.025
0.005,0.0,0.685,0.005,0.005,0.02,0.0,0.015,0.02,0.0,0.245
0.0,0.005,0.0,0.005,0.0,0.0,0.0,0.0,0.625,0.0,0.365
0.0,0.095,0.005,0.065,0.0,0.0,0.0,0.045,0.705,0.01,0.075
0.0,0.01,0.005,0.01,0.03,0.0,0.0,0.575,0.305,0.0,0.065
0.0,0.005,0.0,0.08,0.0,0.0,0.0,0.06,0.795,0.0,0.06
0.0,0.145,0.0,0.815,0.0,0.0,0.005,0.005,0.025,0.0,0.005
0.0,0.005,0.01,0.02,0.0,0.0,0.0,0.05,0.795,0.005,0.115
0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.0,0.94
0.045,0.01,0.0,0.0,0.0,0.0,0.005,0.0,0.02,0.915,0.005
0.0,0.065,0.03,0.025,0.0,0.0,0.005,0.01,0.37,0.0,0.495
0.005,0.015,0.47,0.005,0.0,0.005,0.025,0.04,0.365,0.0,0.07
0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.95
0.01,0.04,0.185,0.01,0.025,0.025,0.09,0.09,0.335,0.0,0.19
0.0,0.345,0.025,0.01,0.005,0.0,0.0,0.025,0.22,0.015,0.355
0.0,0.005,0.01,0.005,0.0,0.3,0.0,0.045,0.19,0.0,0.445
0.0,0.035,0.045,0.15,0.0,0.025,0.025,0.13,0.23,0.0,0.36
0.0,0.015,0.015,0.0,0.0,0.0,0.0,0.02,0.865,0.0,0.085
0.01,0.035,0.005,0.02,0.07,0.065,0.0,0.0,0.465,0.0,0.33
0.0,0.01,0.005,0.01,0.0,0.0,0.0,0.005,0.725,0.0,0.245
0.0,0.025,0.01,0.03,0.0,0.01,0.005,0.045,0.73,0.0,0.145
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.275,0.035,0.02,0.02,0.0,0.015,0.075,0.15,0.005,0.405
0.0,0.0,0.02,0.04,0.0,0.005,0.0,0.01,0.025,0.0,0.9
0.0,0.0,0.01,0.065,0.25,0.14,0.0,0.035,0.42,0.005,0.075
0.0,0.045,0.005,0.025,0.0,0.0,0.01,0.02,0.825,0.0,0.07
0.0,0.0,0.005,0.005,0.0,0.005,0.005,0.06,0.07,0.0,0.85
0.0,0.01,0.0,0.765,0.0,0.005,0.005,0.025,0.18,0.0,0.01
0.0,0.02,0.0,0.715,0.0,0.01,0.005,0.055,0.18,0.0,0.015
0.0,0.0,0.005,0.005,0.0,0.39,0.015,0.1,0.19,0.0,0.295
0.0,0.0,0.005,0.04,0.0,0.49,0.0,0.15,0.16,0.0,0.155
0.0,0.36,0.005,0.015,0.005,0.0,0.0,0.0,0.04,0.005,0.57
0.0,0.02,0.005,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.955
0.0,0.04,0.065,0.285,0.005,0.03,0.0,0.135,0.35,0.0,0.09
0.0,0.01,0.055,0.01,0.01,0.015,0.0,0.025,0.385,0.0,0.49
0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.04,0.545,0.0,0.385
0.0,0.385,0.05,0.015,0.0,0.0,0.0,0.01,0.22,0.0,0.32
0.0,0.015,0.025,0.8,0.0,0.005,0.0,0.03,0.06,0.0,0.065
0.0,0.0,0.045,0.035,0.0,0.0,0.0,0.005,0.675,0.0,0.24
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.935,0.005,0.06
0.0,0.0,0.01,0.0,0.0,0.01,0.005,0.03,0.185,0.0,0.76
0.0,0.185,0.035,0.02,0.0,0.015,0.0,0.055,0.375,0.0,0.315
0.0,0.0,0.0,0.975,0.0,0.01,0.005,0.0,0.005,0.0,0.005
0.005,0.1,0.045,0.05,0.005,0.015,0.005,0.085,0.55,0.01,0.13
0.0,0.465,0.01,0.03,0.0,0.0,0.0,0.005,0.26,0.0,0.23
0.0,0.015,0.06,0.0,0.0,0.025,0.005,0.035,0.16,0.0,0.7
0.0,0.02,0.005,0.02,0.0,0.205,0.0,0.21,0.175,0.0,0.365
0.005,0.125,0.085,0.095,0.0,0.0,0.0,0.07,0.48,0.0,0.14
0.0,0.045,0.02,0.335,0.0,0.01,0.0,0.045,0.395,0.0,0.15
0.0,0.075,0.01,0.035,0.0,0.0,0.0,0.01,0.08,0.0,0.79
0.0,0.115,0.105,0.025,0.0,0.01,0.0,0.07,0.43,0.0,0.245
0.0,0.025,0.0,0.02,0.0,0.0,0.0,0.005,0.905,0.0,0.045
0.0,0.01,0.005,0.705,0.0,0.0,0.0,0.05,0.225,0.0,0.005
0.0,0.01,0.01,0.605,0.0,0.01,0.0,0.01,0.275,0.0,0.08
0.0,0.01,0.01,0.01,0.0,0.16,0.0,0.12,0.375,0.0,0.315
0.0,0.145,0.005,0.0,0.0,0.015,0.0,0.045,0.455,0.0,0.335
0.0,0.005,0.0,0.005,0.0,0.0,0.0,0.015,0.04,0.0,0.935
0.0,0.035,0.01,0.065,0.0,0.04,0.0,0.105,0.295,0.0,0.45
0.0,0.035,0.0,0.0,0.005,0.055,0.05,0.56,0.195,0.0,0.1
0.0,0.005,0.005,0.08,0.0,0.005,0.0,0.05,0.78,0.0,0.075
0.0,0.0,0.21,0.015,0.075,0.015,0.075,0.13,0.415,0.0,0.065
0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.01,0.925,0.0,0.06
0.0,0.035,0.03,0.055,0.0,0.005,0.0,0.035,0.32,0.0,0.52
0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.005,0.015,0.0,0.975
0.0,0.105,0.015,0.065,0.0,0.01,0.02,0.055,0.325,0.01,0.395
0.01,0.07,0.005,0.06,0.02,0.0,0.03,0.015,0.455,0.05,0.285
0.0,0.045,0.1,0.015,0.0,0.02,0.0,0.07,0.11,0.0,0.64
0.0,0.09,0.005,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.9
0.0,0.46,0.015,0.005,0.0,0.0,0.0,0.0,0.185,0.0,0.335
0.0,0.04,0.03,0.005,0.005,0.09,0.045,0.345,0.215,0.0,0.225
0.005,0.04,0.255,0.02,0.0,0.0,0.24,0.1,0.225,0.0,0.115
0.0,0.065,0.04,0.005,0.015,0.02,0.015,0.09,0.425,0.0,0.325
0.0,0.01,0.01,0.02,0.155,0.035,0.0,0.035,0.71,0.005,0.02
0.0,0.01,0.005,0.015,0.0,0.005,0.005,0.02,0.68,0.0,0.26
0.005,0.02,0.035,0.055,0.0,0.02,0.02,0.245,0.5,0.0,0.1
0.0,0.05,0.01,0.01,0.0,0.01,0.0,0.035,0.855,0.0,0.03
0.0,0.015,0.0,0.02,0.0,0.0,0.0,0.015,0.9,0.0,0.05
0.0,0.005,0.0,0.005,0.0,0.0,0.0,0.02,0.925,0.0,0.045
0.0,0.12,0.005,0.78,0.005,0.015,0.0,0.005,0.05,0.0,0.02
0.0,0.01,0.015,0.015,0.0,0.0,0.0,0.0,0.035,0.0,0.925
0.0,0.01,0.025,0.005,0.0,0.0,0.0,0.005,0.435,0.0,0.52
0.0,0.01,0.0,0.005,0.0,0.015,0.0,0.005,0.04,0.0,0.925
0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.01,0.065,0.0,0.92
0.0,0.04,0.0,0.06,0.0,0.02,0.0,0.165,0.67,0.0,0.045
0.0,0.03,0.005,0.0,0.0,0.005,0.0,0.03,0.095,0.0,0.835
0.0,0.115,0.01,0.02,0.0,0.0,0.0,0.005,0.775,0.0,0.075
0.0,0.145,0.09,0.015,0.0,0.01,0.01,0.025,0.665,0.0,0.04
0.0,0.01,0.005,0.0,0.005,0.0,0.015,0.855,0.095,0.0,0.015
0.0,0.015,0.005,0.025,0.0,0.005,0.0,0.06,0.83,0.0,0.06
0.0,0.09,0.04,0.0,0.005,0.01,0.02,0.075,0.12,0.0,0.64
0.0,0.045,0.06,0.005,0.005,0.01,0.04,0.195,0.135,0.0,0.505
0.0,0.0,0.0,0.005,0.02,0.005,0.0,0.005,0.88,0.0,0.085
0.0,0.04,0.01,0.0,0.0,0.01,0.0,0.025,0.89,0.0,0.025
0.0,0.025,0.0,0.015,0.0,0.0,0.0,0.005,0.195,0.0,0.76
0.01,0.14,0.06,0.03,0.0,0.015,0.0,0.065,0.47,0.0,0.21
0.005,0.045,0.03,0.03,0.005,0.005,0.0,0.0,0.355,0.0,0.525
0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.04,0.025,0.0,0.915
0.0,0.09,0.015,0.035,0.0,0.01,0.01,0.1,0.31,0.0,0.43
0.0,0.02,0.085,0.05,0.0,0.0,0.015,0.04,0.255,0.0,0.535
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.005,0.005,0.025,0.005,0.015,0.01,0.695,0.135,0.0,0.105
0.005,0.01,0.015,0.005,0.0,0.005,0.0,0.04,0.68,0.005,0.235
0.005,0.045,0.09,0.015,0.0,0.01,0.265,0.055,0.325,0.0,0.19
0.01,0.035,0.045,0.0,0.0,0.005,0.005,0.02,0.08,0.01,0.79
0.01,0.01,0.73,0.005,0.01,0.01,0.005,0.065,0.055,0.0,0.1
0.005,0.015,0.795,0.02,0.0,0.015,0.005,0.04,0.04,0.0,0.065
0.0,0.0,0.005,0.01,0.0,0.935,0.0,0.005,0.02,0.0,0.025
0.0,0.01,0.06,0.01,0.0,0.025,0.1,0.41,0.13,0.0,0.255
0.0,0.0,0.005,0.0,0.0,0.655,0.005,0.09,0.065,0.0,0.18
0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.98
0.0,0.15,0.005,0.02,0.01,0.0,0.005,0.02,0.03,0.0,0.76
0.0,0.125,0.035,0.03,0.015,0.02,0.045,0.01,0.345,0.0,0.375
0.0,0.035,0.015,0.0,0.0,0.0,0.125,0.065,0.135,0.0,0.625
0.0,0.005,0.015,0.0,0.0,0.0,0.005,0.01,0.08,0.0,0.885
0.01,0.035,0.135,0.03,0.0,0.005,0.005,0.0,0.135,0.0,0.645
0.005,0.005,0.0,0.0,0.005,0.01,0.0,0.85,0.09,0.0,0.035
0.0,0.1,0.075,0.095,0.0,0.005,0.015,0.09,0.39,0.0,0.23
0.0,0.005,0.0,0.865,0.0,0.01,0.0,0.01,0.11,0.0,0.0
0.0,0.025,0.055,0.475,0.0,0.005,0.0,0.035,0.27,0.005,0.13
0.0,0.015,0.005,0.0,0.0,0.0,0.0,0.005,0.02,0.0,0.955
0.0,0.02,0.025,0.095,0.0,0.345,0.025,0.075,0.295,0.0,0.12
0.0,0.05,0.015,0.04,0.005,0.02,0.0,0.075,0.695,0.0,0.1
0.0,0.015,0.01,0.03,0.02,0.0,0.03,0.11,0.715,0.01,0.06
0.0,0.0,0.02,0.005,0.0,0.0,0.0,0.055,0.625,0.0,0.295
0.0,0.01,0.0,0.005,0.0,0.0,0.0,0.0,0.97,0.0,0.015
0.935,0.0,0.025,0.005,0.0,0.0,0.0,0.0,0.025,0.01,0.0
0.0,0.04,0.0,0.015,0.0,0.045,0.0,0.025,0.34,0.0,0.535
0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.02,0.005,0.97
0.0,0.005,0.0,0.04,0.505,0.065,0.005,0.0,0.355,0.0,0.025
0.0,0.025,0.21,0.01,0.0,0.0,0.0,0.045,0.11,0.0,0.6
0.0,0.035,0.0,0.0,0.0,0.0,0.0,0.01,0.885,0.0,0.07
0.0,0.24,0.01,0.095,0.0,0.015,0.005,0.125,0.44,0.0,0.07
0.0,0.02,0.015,0.01,0.01,0.0,0.0,0.025,0.74,0.0,0.18
0.0,0.385,0.03,0.025,0.005,0.0,0.03,0.08,0.275,0.0,0.17
0.0,0.025,0.505,0.0,0.005,0.02,0.0,0.045,0.04,0.0,0.36
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.04
0.0,0.105,0.01,0.0,0.0,0.005,0.0,0.0,0.005,0.0,0.875
0.0,0.005,0.01,0.005,0.0,0.15,0.0,0.025,0.065,0.0,0.74
0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.005,0.01,0.0,0.98
0.0,0.01,0.005,0.025,0.0,0.0,0.0,0.0,0.78,0.0,0.18
0.0,0.02,0.02,0.03,0.03,0.005,0.025,0.205,0.595,0.0,0.07
0.005,0.175,0.03,0.04,0.005,0.005,0.005,0.03,0.33,0.095,0.28
0.0,0.005,0.005,0.01,0.0,0.0,0.0,0.015,0.18,0.0,0.785
0.0,0.03,0.005,0.01,0.0,0.01,0.0,0.015,0.845,0.005,0.08
0.0,0.01,0.025,0.0,0.005,0.04,0.005,0.015,0.03,0.0,0.87
0.0,0.005,0.0,0.015,0.0,0.005,0.0,0.03,0.215,0.0,0.73
0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.985
0.0,0.01,0.005,0.04,0.2,0.125,0.025,0.005,0.515,0.005,0.07
0.0,0.005,0.015,0.005,0.0,0.01,0.0,0.025,0.675,0.0,0.265
0.01,0.0,0.82,0.02,0.02,0.005,0.0,0.005,0.045,0.0,0.075
0.0,0.015,0.57,0.025,0.01,0.07,0.01,0.09,0.06,0.0,0.15
0.0,0.005,0.0,0.035,0.27,0.095,0.005,0.015,0.535,0.0,0.04
0.0,0.015,0.01,0.005,0.005,0.0,0.0,0.015,0.135,0.005,0.81
0.0,0.0,0.01,0.025,0.0,0.365,0.0,0.075,0.185,0.0,0.34
0.0,0.025,0.01,0.395,0.15,0.12,0.0,0.025,0.195,0.0,0.08
0.0,0.03,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.96
0.01,0.06,0.03,0.065,0.0,0.02,0.005,0.035,0.165,0.0,0.61
0.0,0.0,0.005,0.02,0.0,0.015,0.0,0.0,0.94,0.0,0.02
0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.01,0.025,0.0,0.96
0.0,0.03,0.01,0.025,0.0,0.02,0.0,0.005,0.045,0.0,0.865
0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.005,0.005,0.0,0.0
0.0,0.01,0.245,0.06,0.0,0.4,0.005,0.03,0.075,0.0,0.175
0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.77,0.115,0.0,0.105
0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.02,0.0,0.01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.995
0.0,0.0,0.01,0.0,0.02,0.0,0.0,0.015,0.87,0.015,0.07
0.0,0.0,0.9,0.025,0.0,0.005,0.0,0.005,0.0,0.0,0.065
0.025,0.02,0.165,0.01,0.025,0.01,0.125,0.115,0.33,0.0,0.175
0.0,0.715,0.005,0.045,0.0,0.0,0.0,0.005,0.11,0.0,0.12
0.0,0.0,0.005,0.06,0.015,0.025,0.035,0.53,0.195,0.0,0.135
0.0,0.02,0.025,0.0,0.0,0.005,0.0,0.035,0.09,0.0,0.825
0.0,0.145,0.02,0.03,0.0,0.005,0.0,0.015,0.26,0.015,0.51
0.025,0.005,0.355,0.04,0.0,0.105,0.01,0.21,0.11,0.0,0.14
0.0,0.005,0.02,0.005,0.0,0.0,0.055,0.025,0.815,0.01,0.065
0.0,0.05,0.0,0.01,0.02,0.055,0.035,0.315,0.33,0.0,0.185
0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.025,0.065,0.0,0.9
0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.03,0.84,0.005,0.105
0.0,0.035,0.115,0.025,0.0,0.0,0.18,0.105,0.455,0.0,0.085
0.0,0.03,0.04,0.02,0.0,0.0,0.0,0.015,0.545,0.005,0.345
0.0,0.03,0.01,0.005,0.005,0.01,0.0,0.015,0.875,0.0,0.05
0.0,0.225,0.0,0.465,0.0,0.01,0.02,0.085,0.12,0.005,0.07
0.0,0.005,0.0,0.005,0.0,0.01,0.0,0.005,0.93,0.0,0.045
0.0,0.055,0.0,0.0,0.13,0.005,0.065,0.0,0.05,0.68,0.015
0.0,0.025,0.635,0.05,0.005,0.08,0.035,0.095,0.035,0.0,0.04
0.0,0.005,0.01,0.0,0.0,0.015,0.0,0.015,0.03,0.0,0.925
0.0,0.015,0.03,0.0,0.0,0.0,0.0,0.015,0.04,0.0,0.9
0.95,0.0,0.005,0.005,0.0,0.0,0.0,0.0,0.035,0.0,0.005
0.0,0.035,0.005,0.0,0.0,0.01,0.005,0.005,0.03,0.0,0.91
0.0,0.005,0.005,0.0,0.0,0.0,0.0,0.0,0.035,0.0,0.955
0.0,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.935
0.0,0.005,0.01,0.005,0.0,0.0,0.0,0.025,0.79,0.0,0.165
0.005,0.035,0.19,0.01,0.0,0.01,0.015,0.155,0.455,0.0,0.125
0.14,0.05,0.12,0.06,0.005,0.005,0.04,0.02,0.42,0.005,0.135
0.0,0.06,0.03,0.02,0.0,0.015,0.005,0.075,0.075,0.0,0.72
0.0,0.005,0.005,0.015,0.0,0.565,0.0,0.1,0.1,0.0,0.21
0.0,0.005,0.0,0.02,0.02,0.01,0.0,0.825,0.075,0.0,0.045
0.0,0.055,0.0,0.025,0.0,0.015,0.035,0.26,0.55,0.0,0.06
0.0,0.06,0.015,0.015,0.0,0.005,0.01,0.04,0.255,0.0,0.6
0.02,0.025,0.305,0.2,0.0,0.055,0.05,0.085,0.11,0.005,0.145
0.0,0.01,0.01,0.01,0.0,0.0,0.01,0.025,0.08,0.0,0.855
0.0,0.005,0.01,0.02,0.005,0.0,0.0,0.01,0.525,0.0,0.425
0.0,0.0,0.01,0.02,0.0,0.82,0.005,0.02,0.035,0.0,0.09
0.0,0.41,0.03,0.035,0.0,0.0,0.01,0.3,0.18,0.0,0.035
0.0,0.02,0.025,0.015,0.12,0.01,0.06,0.54,0.155,0.005,0.05
0.005,0.04,0.015,0.03,0.03,0.01,0.015,0.04,0.355,0.23,0.23
0.0,0.01,0.935,0.005,0.0,0.0,0.0,0.0,0.025,0.0,0.025
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.02
0.0,0.0,0.005,0.025,0.0,0.485,0.0,0.2,0.135,0.0,0.15
0.0,0.01,0.0,0.005,0.0,0.0,0.0,0.01,0.855,0.0,0.12
0.0,0.005,0.035,0.02,0.0,0.005,0.0,0.05,0.42,0.0,0.465
0.0,0.125,0.04,0.005,0.0,0.005,0.0,0.01,0.235,0.005,0.575
0.0,0.015,0.015,0.005,0.0,0.005,0.0,0.02,0.78,0.0,0.16
0.005,0.425,0.0,0.005,0.0,0.0,0.01,0.0,0.005,0.55,0.0
0.0,0.04,0.055,0.015,0.0,0.01,0.005,0.06,0.735,0.0,0.08
0.0,0.05,0.0,0.015,0.035,0.015,0.085,0.05,0.42,0.2,0.13
0.0,0.015,0.02,0.01,0.0,0.01,0.0,0.035,0.13,0.0,0.78
0.02,0.065,0.355,0.035,0.0,0.005,0.005,0.025,0.145,0.0,0.345
0.0,0.09,0.065,0.005,0.06,0.015,0.445,0.16,0.115,0.0,0.045
0.0,0.005,0.025,0.25,0.0,0.085,0.0,0.13,0.39,0.0,0.115
0.0,0.055,0.01,0.015,0.0,0.005,0.0,0.005,0.56,0.005,0.345
0.015,0.055,0.185,0.085,0.02,0.01,0.065,0.035,0.235,0.0,0.295
0.0,0.05,0.015,0.0,0.0,0.0,0.0,0.05,0.125,0.0,0.76
0.0,0.075,0.025,0.01,0.0,0.015,0.005,0.04,0.53,0.0,0.3
0.005,0.035,0.0,0.005,0.28,0.005,0.165,0.01,0.135,0.35,0.01
0.0,0.01,0.005,0.005,0.0,0.0,0.0,0.015,0.855,0.0,0.11
0.0,0.005,0.01,0.0,0.015,0.0,0.0,0.935,0.025,0.0,0.01
0.0,0.025,0.005,0.0,0.0,0.0,0.0,0.03,0.015,0.0,0.925
0.0,0.01,0.0,0.005,0.0,0.0,0.0,0.0,0.945,0.0,0.04
0.0,0.045,0.01,0.005,0.0,0.0,0.0,0.015,0.45,0.0,0.475
0.0,0.02,0.06,0.06,0.0,0.005,0.0,0.21,0.405,0.0,0.24
0.0,0.065,0.005,0.0,0.0,0.01,0.0,0.02,0.055,0.0,0.845
